2020-04-19 18:22:08 INFO  EmployeesRestAPI:16 - ********Getting ALL Users Details********
2020-04-19 19:31:13 INFO  EmployeesRestAPI:33 - Response Body===> {"page":2,"per_page":6,"total":12,"total_pages":2,"data":[{"id":7,"email":"michael.lawson@reqres.in","first_name":"Michael","last_name":"Lawson","avatar":"https://s3.amazonaws.com/uifaces/faces/twitter/follettkyle/128.jpg"},{"id":8,"email":"lindsay.ferguson@reqres.in","first_name":"Lindsay","last_name":"Ferguson","avatar":"https://s3.amazonaws.com/uifaces/faces/twitter/araa3185/128.jpg"},{"id":9,"email":"tobias.funke@reqres.in","first_name":"Tobias","last_name":"Funke","avatar":"https://s3.amazonaws.com/uifaces/faces/twitter/vivekprvr/128.jpg"},{"id":10,"email":"byron.fields@reqres.in","first_name":"Byron","last_name":"Fields","avatar":"https://s3.amazonaws.com/uifaces/faces/twitter/russoedu/128.jpg"},{"id":11,"email":"george.edwards@reqres.in","first_name":"George","last_name":"Edwards","avatar":"https://s3.amazonaws.com/uifaces/faces/twitter/mrmoiree/128.jpg"},{"id":12,"email":"rachel.howell@reqres.in","first_name":"Rachel","last_name":"Howell","avatar":"https://s3.amazonaws.com/uifaces/faces/twitter/hebertialmeida/128.jpg"}],"ad":{"company":"StatusCode Weekly","url":"http://statuscode.org/","text":"A weekly newsletter focusing on software development, infrastructure, the server, performance, and the stack end of things."}}
2020-04-19 19:31:13 INFO  EmployeesRestAPI:20 - ********Getting ALL Users Details********
2020-04-19 19:31:14 INFO  EmployeesRestAPI:59 - ****Response Header Validation*******
2020-04-19 19:31:14 INFO  EmployeesRestAPI:63 - Response Headers are : Date Sun, 19 Apr 2020 14:01:15 GMT
2020-04-19 19:31:14 INFO  EmployeesRestAPI:63 - Response Headers are : Content-Type application/json; charset=utf-8
2020-04-19 19:31:14 INFO  EmployeesRestAPI:63 - Response Headers are : Transfer-Encoding chunked
2020-04-19 19:31:14 INFO  EmployeesRestAPI:63 - Response Headers are : Connection keep-alive
2020-04-19 19:31:14 INFO  EmployeesRestAPI:63 - Response Headers are : Set-Cookie __cfduid=d4e180e640f55cc19af01f3c6eb340a4f1587304875; expires=Tue, 19-May-20 14:01:15 GMT; path=/; domain=.reqres.in; HttpOnly; SameSite=Lax; Secure
2020-04-19 19:31:14 INFO  EmployeesRestAPI:63 - Response Headers are : X-Powered-By Express
2020-04-19 19:31:14 INFO  EmployeesRestAPI:63 - Response Headers are : Access-Control-Allow-Origin *
2020-04-19 19:31:14 INFO  EmployeesRestAPI:63 - Response Headers are : Etag W/"4dd-IPv5LdOOb6s5S9E3i59wBCJ1k/0"
2020-04-19 19:31:14 INFO  EmployeesRestAPI:63 - Response Headers are : Via 1.1 vegur
2020-04-19 19:31:14 INFO  EmployeesRestAPI:63 - Response Headers are : Cache-Control max-age=14400
2020-04-19 19:31:14 INFO  EmployeesRestAPI:63 - Response Headers are : CF-Cache-Status HIT
2020-04-19 19:31:14 INFO  EmployeesRestAPI:63 - Response Headers are : Age 1397
2020-04-19 19:31:14 INFO  EmployeesRestAPI:63 - Response Headers are : Expect-CT max-age=604800, report-uri="https://report-uri.cloudflare.com/cdn-cgi/beacon/expect-ct"
2020-04-19 19:31:14 INFO  EmployeesRestAPI:63 - Response Headers are : Vary Accept-Encoding
2020-04-19 19:31:14 INFO  EmployeesRestAPI:63 - Response Headers are : Server cloudflare
2020-04-19 19:31:14 INFO  EmployeesRestAPI:63 - Response Headers are : CF-RAY 586728124fd8f3f3-LHR
2020-04-19 19:31:14 INFO  EmployeesRestAPI:63 - Response Headers are : Content-Encoding gzip
2020-04-19 19:31:14 INFO  EmployeesRestAPI:63 - Response Headers are : cf-request-id 0234575f6c0000f3f359047200000001
2020-04-19 19:31:14 INFO  EmployeesRestAPI:20 - ********Getting ALL Users Details********
2020-04-19 19:31:15 INFO  EmployeesRestAPI:50 - ******Get Response Code**********
2020-04-19 19:31:15 INFO  EmployeesRestAPI:53 - Response Status Code : 200
2020-04-19 19:33:00 INFO  EmployeesRestAPI:20 - ********Getting ALL Users Details********
2020-04-19 19:33:04 INFO  EmployeesRestAPI:39 - ******Get Response Body**********
2020-04-19 19:33:04 INFO  EmployeesRestAPI:41 - 2
2020-04-19 19:33:04 INFO  EmployeesRestAPI:42 - 6
2020-04-19 19:33:04 INFO  EmployeesRestAPI:43 - 12
2020-04-19 19:33:04 INFO  EmployeesRestAPI:44 - 2
2020-04-19 19:33:04 INFO  EmployeesRestAPI:45 - 7
2020-04-19 19:33:04 INFO  EmployeesRestAPI:20 - ********Getting ALL Users Details********
2020-04-19 19:33:06 INFO  EmployeesRestAPI:30 - ******Get Response Body**********
2020-04-19 19:33:06 INFO  EmployeesRestAPI:33 - Response Body===> {"page":2,"per_page":6,"total":12,"total_pages":2,"data":[{"id":7,"email":"michael.lawson@reqres.in","first_name":"Michael","last_name":"Lawson","avatar":"https://s3.amazonaws.com/uifaces/faces/twitter/follettkyle/128.jpg"},{"id":8,"email":"lindsay.ferguson@reqres.in","first_name":"Lindsay","last_name":"Ferguson","avatar":"https://s3.amazonaws.com/uifaces/faces/twitter/araa3185/128.jpg"},{"id":9,"email":"tobias.funke@reqres.in","first_name":"Tobias","last_name":"Funke","avatar":"https://s3.amazonaws.com/uifaces/faces/twitter/vivekprvr/128.jpg"},{"id":10,"email":"byron.fields@reqres.in","first_name":"Byron","last_name":"Fields","avatar":"https://s3.amazonaws.com/uifaces/faces/twitter/russoedu/128.jpg"},{"id":11,"email":"george.edwards@reqres.in","first_name":"George","last_name":"Edwards","avatar":"https://s3.amazonaws.com/uifaces/faces/twitter/mrmoiree/128.jpg"},{"id":12,"email":"rachel.howell@reqres.in","first_name":"Rachel","last_name":"Howell","avatar":"https://s3.amazonaws.com/uifaces/faces/twitter/hebertialmeida/128.jpg"}],"ad":{"company":"StatusCode Weekly","url":"http://statuscode.org/","text":"A weekly newsletter focusing on software development, infrastructure, the server, performance, and the stack end of things."}}
2020-04-19 19:33:06 INFO  EmployeesRestAPI:20 - ********Getting ALL Users Details********
2020-04-19 19:33:07 INFO  EmployeesRestAPI:59 - ****Response Header Validation*******
2020-04-19 19:33:07 INFO  EmployeesRestAPI:63 - Response Headers are : Date Sun, 19 Apr 2020 14:03:08 GMT
2020-04-19 19:33:07 INFO  EmployeesRestAPI:63 - Response Headers are : Content-Type application/json; charset=utf-8
2020-04-19 19:33:07 INFO  EmployeesRestAPI:63 - Response Headers are : Transfer-Encoding chunked
2020-04-19 19:33:07 INFO  EmployeesRestAPI:63 - Response Headers are : Connection keep-alive
2020-04-19 19:33:07 INFO  EmployeesRestAPI:63 - Response Headers are : Set-Cookie __cfduid=df4467a5ef9aeb74a76b3c04b4ae5265a1587304988; expires=Tue, 19-May-20 14:03:08 GMT; path=/; domain=.reqres.in; HttpOnly; SameSite=Lax; Secure
2020-04-19 19:33:07 INFO  EmployeesRestAPI:63 - Response Headers are : X-Powered-By Express
2020-04-19 19:33:07 INFO  EmployeesRestAPI:63 - Response Headers are : Access-Control-Allow-Origin *
2020-04-19 19:33:07 INFO  EmployeesRestAPI:63 - Response Headers are : Etag W/"4dd-IPv5LdOOb6s5S9E3i59wBCJ1k/0"
2020-04-19 19:33:07 INFO  EmployeesRestAPI:63 - Response Headers are : Via 1.1 vegur
2020-04-19 19:33:07 INFO  EmployeesRestAPI:63 - Response Headers are : Cache-Control max-age=14400
2020-04-19 19:33:07 INFO  EmployeesRestAPI:63 - Response Headers are : CF-Cache-Status HIT
2020-04-19 19:33:07 INFO  EmployeesRestAPI:63 - Response Headers are : Age 1510
2020-04-19 19:33:07 INFO  EmployeesRestAPI:63 - Response Headers are : Expect-CT max-age=604800, report-uri="https://report-uri.cloudflare.com/cdn-cgi/beacon/expect-ct"
2020-04-19 19:33:07 INFO  EmployeesRestAPI:63 - Response Headers are : Vary Accept-Encoding
2020-04-19 19:33:07 INFO  EmployeesRestAPI:63 - Response Headers are : Server cloudflare
2020-04-19 19:33:07 INFO  EmployeesRestAPI:63 - Response Headers are : CF-RAY 58672acf9943f3f3-LHR
2020-04-19 19:33:07 INFO  EmployeesRestAPI:63 - Response Headers are : Content-Encoding gzip
2020-04-19 19:33:07 INFO  EmployeesRestAPI:63 - Response Headers are : cf-request-id 02345915bf0000f3f350998200000001
2020-04-19 19:33:07 INFO  EmployeesRestAPI:20 - ********Getting ALL Users Details********
2020-04-19 19:33:08 INFO  EmployeesRestAPI:50 - ******Get Response Code**********
2020-04-19 19:33:08 INFO  EmployeesRestAPI:53 - Response Status Code : 200
2020-04-19 19:37:06 INFO  EmployeesRestAPI:20 - ********Getting ALL Users Details********
2020-04-19 19:37:10 INFO  EmployeesRestAPI:39 - ******Get Response Body**********
2020-04-19 19:37:11 INFO  EmployeesRestAPI:41 - 2
2020-04-19 19:37:11 INFO  EmployeesRestAPI:42 - 6
2020-04-19 19:37:11 INFO  EmployeesRestAPI:43 - 12
2020-04-19 19:37:11 INFO  EmployeesRestAPI:44 - 2
2020-04-19 19:37:11 INFO  EmployeesRestAPI:45 - 7
2020-04-19 19:37:11 INFO  EmployeesRestAPI:46 - Michael
2020-04-19 19:37:11 INFO  EmployeesRestAPI:20 - ********Getting ALL Users Details********
2020-04-19 19:37:12 INFO  EmployeesRestAPI:30 - ******Get Response Body**********
2020-04-19 19:37:12 INFO  EmployeesRestAPI:33 - Response Body===> {"page":2,"per_page":6,"total":12,"total_pages":2,"data":[{"id":7,"email":"michael.lawson@reqres.in","first_name":"Michael","last_name":"Lawson","avatar":"https://s3.amazonaws.com/uifaces/faces/twitter/follettkyle/128.jpg"},{"id":8,"email":"lindsay.ferguson@reqres.in","first_name":"Lindsay","last_name":"Ferguson","avatar":"https://s3.amazonaws.com/uifaces/faces/twitter/araa3185/128.jpg"},{"id":9,"email":"tobias.funke@reqres.in","first_name":"Tobias","last_name":"Funke","avatar":"https://s3.amazonaws.com/uifaces/faces/twitter/vivekprvr/128.jpg"},{"id":10,"email":"byron.fields@reqres.in","first_name":"Byron","last_name":"Fields","avatar":"https://s3.amazonaws.com/uifaces/faces/twitter/russoedu/128.jpg"},{"id":11,"email":"george.edwards@reqres.in","first_name":"George","last_name":"Edwards","avatar":"https://s3.amazonaws.com/uifaces/faces/twitter/mrmoiree/128.jpg"},{"id":12,"email":"rachel.howell@reqres.in","first_name":"Rachel","last_name":"Howell","avatar":"https://s3.amazonaws.com/uifaces/faces/twitter/hebertialmeida/128.jpg"}],"ad":{"company":"StatusCode Weekly","url":"http://statuscode.org/","text":"A weekly newsletter focusing on software development, infrastructure, the server, performance, and the stack end of things."}}
2020-04-19 19:37:12 INFO  EmployeesRestAPI:20 - ********Getting ALL Users Details********
2020-04-19 19:37:13 INFO  EmployeesRestAPI:63 - ****Response Header Validation*******
2020-04-19 19:37:13 INFO  EmployeesRestAPI:67 - Response Headers are : Date Sun, 19 Apr 2020 14:07:14 GMT
2020-04-19 19:37:13 INFO  EmployeesRestAPI:67 - Response Headers are : Content-Type application/json; charset=utf-8
2020-04-19 19:37:13 INFO  EmployeesRestAPI:67 - Response Headers are : Transfer-Encoding chunked
2020-04-19 19:37:13 INFO  EmployeesRestAPI:67 - Response Headers are : Connection keep-alive
2020-04-19 19:37:13 INFO  EmployeesRestAPI:67 - Response Headers are : Set-Cookie __cfduid=d8c42c97af78579ee421c57b49d8c66d21587305234; expires=Tue, 19-May-20 14:07:14 GMT; path=/; domain=.reqres.in; HttpOnly; SameSite=Lax; Secure
2020-04-19 19:37:13 INFO  EmployeesRestAPI:67 - Response Headers are : X-Powered-By Express
2020-04-19 19:37:13 INFO  EmployeesRestAPI:67 - Response Headers are : Access-Control-Allow-Origin *
2020-04-19 19:37:13 INFO  EmployeesRestAPI:67 - Response Headers are : Etag W/"4dd-IPv5LdOOb6s5S9E3i59wBCJ1k/0"
2020-04-19 19:37:13 INFO  EmployeesRestAPI:67 - Response Headers are : Via 1.1 vegur
2020-04-19 19:37:13 INFO  EmployeesRestAPI:67 - Response Headers are : Cache-Control max-age=14400
2020-04-19 19:37:13 INFO  EmployeesRestAPI:67 - Response Headers are : CF-Cache-Status HIT
2020-04-19 19:37:13 INFO  EmployeesRestAPI:67 - Response Headers are : Age 1756
2020-04-19 19:37:13 INFO  EmployeesRestAPI:67 - Response Headers are : Expect-CT max-age=604800, report-uri="https://report-uri.cloudflare.com/cdn-cgi/beacon/expect-ct"
2020-04-19 19:37:13 INFO  EmployeesRestAPI:67 - Response Headers are : Vary Accept-Encoding
2020-04-19 19:37:13 INFO  EmployeesRestAPI:67 - Response Headers are : Server cloudflare
2020-04-19 19:37:13 INFO  EmployeesRestAPI:67 - Response Headers are : CF-RAY 586730d35eb3f42b-LHR
2020-04-19 19:37:13 INFO  EmployeesRestAPI:67 - Response Headers are : Content-Encoding gzip
2020-04-19 19:37:13 INFO  EmployeesRestAPI:67 - Response Headers are : cf-request-id 02345cd8190000f42be52ba200000001
2020-04-19 19:37:13 INFO  EmployeesRestAPI:20 - ********Getting ALL Users Details********
2020-04-19 19:37:14 INFO  EmployeesRestAPI:54 - ******Get Response Code**********
2020-04-19 19:37:14 INFO  EmployeesRestAPI:57 - Response Status Code : 200
2020-04-19 20:02:27 INFO  EmployeesRestAPI:17 - ********Create User********
2020-04-19 20:02:32 INFO  EmployeesRestAPI:35 - ******POST Response Body**********
2020-04-19 20:02:32 INFO  EmployeesRestAPI:38 - Reponse body : {"name":"morpheus","job":"leader","id":"404","createdAt":"2020-04-19T14:32:33.371Z"}
2020-04-19 20:02:33 INFO  EmployeesRestAPI:17 - ********Create User********
2020-04-19 20:02:34 INFO  EmployeesRestAPI:53 - ******POST Response Code**********
2020-04-19 20:02:34 INFO  EmployeesRestAPI:56 - Response Status Code : 201
2020-04-19 20:03:07 INFO  EmployeesRestAPI:17 - ********Create User********
2020-04-19 20:03:11 INFO  EmployeesRestAPI:35 - ******POST Response Body**********
2020-04-19 20:03:11 INFO  EmployeesRestAPI:38 - Reponse body : {"name":"morpheus","job":"leader","id":"763","createdAt":"2020-04-19T14:33:12.544Z"}
2020-04-19 20:03:12 INFO  EmployeesRestAPI:17 - ********Create User********
2020-04-19 20:03:13 INFO  EmployeesRestAPI:52 - ******POST Response Code**********
2020-04-19 20:03:13 INFO  EmployeesRestAPI:55 - Response Status Code : 201
2020-04-19 20:04:38 INFO  EmployeesRestAPI:17 - ********Create User********
2020-04-19 20:04:42 INFO  EmployeesRestAPI:35 - ******POST Response Body**********
2020-04-19 20:04:42 INFO  EmployeesRestAPI:38 - Reponse body : {"name":"morpheus","job":"leader","id":"757","createdAt":"2020-04-19T14:34:42.891Z"}
2020-04-19 20:04:42 INFO  EmployeesRestAPI:17 - ********Create User********
2020-04-19 20:04:44 INFO  EmployeesRestAPI:52 - ******POST Response Code**********
2020-04-19 20:04:44 INFO  EmployeesRestAPI:55 - Response Status Code : 201
2020-04-19 20:08:24 INFO  EmployeesRestAPI:17 - ********Create User********
2020-04-19 20:08:29 INFO  EmployeesRestAPI:35 - ******POST Response Body**********
2020-04-19 20:08:29 INFO  EmployeesRestAPI:38 - Reponse body : {"name":"morpheus","job":"leader","id":"276","createdAt":"2020-04-19T14:38:30.019Z"}
2020-04-19 20:08:29 INFO  EmployeesRestAPI:41 - Name of created User is : morpheus
2020-04-19 20:08:29 INFO  EmployeesRestAPI:42 - Job Name is : leader
2020-04-19 20:08:29 INFO  EmployeesRestAPI:43 - Job Id is : 276
2020-04-19 20:08:29 INFO  EmployeesRestAPI:44 - User created at : 2020-04-19T14:38:30.019Z
2020-04-19 20:08:29 INFO  EmployeesRestAPI:17 - ********Create User********
2020-04-19 20:08:30 INFO  EmployeesRestAPI:52 - ******POST Response Code**********
2020-04-19 20:08:30 INFO  EmployeesRestAPI:55 - Response Status Code : 201
2020-04-19 20:25:22 INFO  EmployeesRestAPI:18 - ********Getting ALL Users Details********
2020-04-19 20:25:28 INFO  EmployeesRestAPI:37 - ******Get Response Body**********
2020-04-19 20:25:28 INFO  EmployeesRestAPI:39 - 2
2020-04-19 20:25:28 INFO  EmployeesRestAPI:40 - 6
2020-04-19 20:25:28 INFO  EmployeesRestAPI:41 - 12
2020-04-19 20:25:28 INFO  EmployeesRestAPI:42 - 2
2020-04-19 20:25:28 INFO  EmployeesRestAPI:43 - 7
2020-04-19 20:25:28 INFO  EmployeesRestAPI:44 - Michael
2020-04-19 20:25:28 INFO  EmployeesRestAPI:18 - ********Getting ALL Users Details********
2020-04-19 20:25:29 INFO  EmployeesRestAPI:28 - ******Response Body**********
2020-04-19 20:25:29 INFO  EmployeesRestAPI:31 - Response Body===> {"page":2,"per_page":6,"total":12,"total_pages":2,"data":[{"id":7,"email":"michael.lawson@reqres.in","first_name":"Michael","last_name":"Lawson","avatar":"https://s3.amazonaws.com/uifaces/faces/twitter/follettkyle/128.jpg"},{"id":8,"email":"lindsay.ferguson@reqres.in","first_name":"Lindsay","last_name":"Ferguson","avatar":"https://s3.amazonaws.com/uifaces/faces/twitter/araa3185/128.jpg"},{"id":9,"email":"tobias.funke@reqres.in","first_name":"Tobias","last_name":"Funke","avatar":"https://s3.amazonaws.com/uifaces/faces/twitter/vivekprvr/128.jpg"},{"id":10,"email":"byron.fields@reqres.in","first_name":"Byron","last_name":"Fields","avatar":"https://s3.amazonaws.com/uifaces/faces/twitter/russoedu/128.jpg"},{"id":11,"email":"george.edwards@reqres.in","first_name":"George","last_name":"Edwards","avatar":"https://s3.amazonaws.com/uifaces/faces/twitter/mrmoiree/128.jpg"},{"id":12,"email":"rachel.howell@reqres.in","first_name":"Rachel","last_name":"Howell","avatar":"https://s3.amazonaws.com/uifaces/faces/twitter/hebertialmeida/128.jpg"}],"ad":{"company":"StatusCode Weekly","url":"http://statuscode.org/","text":"A weekly newsletter focusing on software development, infrastructure, the server, performance, and the stack end of things."}}
2020-04-19 20:25:29 INFO  EmployeesRestAPI:18 - ********Getting ALL Users Details********
2020-04-19 20:25:30 INFO  EmployeesRestAPI:61 - ****Response Header Validation*******
2020-04-19 20:25:30 INFO  EmployeesRestAPI:65 - Response Headers are : Date Sun, 19 Apr 2020 14:55:31 GMT
2020-04-19 20:25:30 INFO  EmployeesRestAPI:65 - Response Headers are : Content-Type application/json; charset=utf-8
2020-04-19 20:25:30 INFO  EmployeesRestAPI:65 - Response Headers are : Transfer-Encoding chunked
2020-04-19 20:25:30 INFO  EmployeesRestAPI:65 - Response Headers are : Connection keep-alive
2020-04-19 20:25:30 INFO  EmployeesRestAPI:65 - Response Headers are : Set-Cookie __cfduid=dc13e553afdbe7c44670d94ba49454dab1587308131; expires=Tue, 19-May-20 14:55:31 GMT; path=/; domain=.reqres.in; HttpOnly; SameSite=Lax; Secure
2020-04-19 20:25:30 INFO  EmployeesRestAPI:65 - Response Headers are : X-Powered-By Express
2020-04-19 20:25:30 INFO  EmployeesRestAPI:65 - Response Headers are : Access-Control-Allow-Origin *
2020-04-19 20:25:30 INFO  EmployeesRestAPI:65 - Response Headers are : Etag W/"4dd-IPv5LdOOb6s5S9E3i59wBCJ1k/0"
2020-04-19 20:25:30 INFO  EmployeesRestAPI:65 - Response Headers are : Via 1.1 vegur
2020-04-19 20:25:30 INFO  EmployeesRestAPI:65 - Response Headers are : Cache-Control max-age=14400
2020-04-19 20:25:30 INFO  EmployeesRestAPI:65 - Response Headers are : CF-Cache-Status HIT
2020-04-19 20:25:30 INFO  EmployeesRestAPI:65 - Response Headers are : Age 4653
2020-04-19 20:25:30 INFO  EmployeesRestAPI:65 - Response Headers are : Expect-CT max-age=604800, report-uri="https://report-uri.cloudflare.com/cdn-cgi/beacon/expect-ct"
2020-04-19 20:25:30 INFO  EmployeesRestAPI:65 - Response Headers are : Vary Accept-Encoding
2020-04-19 20:25:30 INFO  EmployeesRestAPI:65 - Response Headers are : Server cloudflare
2020-04-19 20:25:30 INFO  EmployeesRestAPI:65 - Response Headers are : CF-RAY 586777900c1adc13-LHR
2020-04-19 20:25:30 INFO  EmployeesRestAPI:65 - Response Headers are : Content-Encoding gzip
2020-04-19 20:25:30 INFO  EmployeesRestAPI:65 - Response Headers are : cf-request-id 0234890e020000dc132e190200000001
2020-04-19 20:25:30 INFO  EmployeesRestAPI:18 - ********Getting ALL Users Details********
2020-04-19 20:25:31 INFO  EmployeesRestAPI:52 - ******Get Response Code**********
2020-04-19 20:25:31 INFO  EmployeesRestAPI:55 - Response Status Code : 200
2020-04-19 20:25:31 INFO  EmployeesRestAPI:17 - ********Create User********
2020-04-19 20:25:33 INFO  EmployeesRestAPI:35 - ******POST Response Body**********
2020-04-19 20:25:33 INFO  EmployeesRestAPI:38 - Reponse body : {"name":"morpheus","job":"leader","id":"32","createdAt":"2020-04-19T14:55:34.036Z"}
2020-04-19 20:25:33 INFO  EmployeesRestAPI:41 - Name of created User is : morpheus
2020-04-19 20:25:33 INFO  EmployeesRestAPI:42 - Job Name is : leader
2020-04-19 20:25:33 INFO  EmployeesRestAPI:43 - Job Id is : 32
2020-04-19 20:25:33 INFO  EmployeesRestAPI:44 - User created at : 2020-04-19T14:55:34.036Z
2020-04-19 20:25:33 INFO  EmployeesRestAPI:17 - ********Create User********
2020-04-19 20:25:34 INFO  EmployeesRestAPI:52 - ******POST Response Code**********
2020-04-19 20:25:34 INFO  EmployeesRestAPI:55 - Response Status Code : 201
2020-04-19 20:36:59 INFO  EmployeesRestAPI:18 - ********Getting ALL Users Details********
2020-04-19 20:37:02 INFO  EmployeesRestAPI:37 - ******Get Response Body**********
2020-04-19 20:37:02 INFO  EmployeesRestAPI:39 - 2
2020-04-19 20:37:02 INFO  EmployeesRestAPI:40 - 6
2020-04-19 20:37:02 INFO  EmployeesRestAPI:41 - 12
2020-04-19 20:37:02 INFO  EmployeesRestAPI:42 - 2
2020-04-19 20:37:02 INFO  EmployeesRestAPI:43 - 7
2020-04-19 20:37:02 INFO  EmployeesRestAPI:44 - Michael
2020-04-19 20:37:02 INFO  EmployeesRestAPI:18 - ********Getting ALL Users Details********
2020-04-19 20:37:03 INFO  EmployeesRestAPI:28 - ******Response Body**********
2020-04-19 20:37:03 INFO  EmployeesRestAPI:31 - Response Body===> {"page":2,"per_page":6,"total":12,"total_pages":2,"data":[{"id":7,"email":"michael.lawson@reqres.in","first_name":"Michael","last_name":"Lawson","avatar":"https://s3.amazonaws.com/uifaces/faces/twitter/follettkyle/128.jpg"},{"id":8,"email":"lindsay.ferguson@reqres.in","first_name":"Lindsay","last_name":"Ferguson","avatar":"https://s3.amazonaws.com/uifaces/faces/twitter/araa3185/128.jpg"},{"id":9,"email":"tobias.funke@reqres.in","first_name":"Tobias","last_name":"Funke","avatar":"https://s3.amazonaws.com/uifaces/faces/twitter/vivekprvr/128.jpg"},{"id":10,"email":"byron.fields@reqres.in","first_name":"Byron","last_name":"Fields","avatar":"https://s3.amazonaws.com/uifaces/faces/twitter/russoedu/128.jpg"},{"id":11,"email":"george.edwards@reqres.in","first_name":"George","last_name":"Edwards","avatar":"https://s3.amazonaws.com/uifaces/faces/twitter/mrmoiree/128.jpg"},{"id":12,"email":"rachel.howell@reqres.in","first_name":"Rachel","last_name":"Howell","avatar":"https://s3.amazonaws.com/uifaces/faces/twitter/hebertialmeida/128.jpg"}],"ad":{"company":"StatusCode Weekly","url":"http://statuscode.org/","text":"A weekly newsletter focusing on software development, infrastructure, the server, performance, and the stack end of things."}}
2020-04-19 20:37:03 INFO  EmployeesRestAPI:18 - ********Getting ALL Users Details********
2020-04-19 20:37:04 INFO  EmployeesRestAPI:61 - ****Response Header Validation*******
2020-04-19 20:37:04 INFO  EmployeesRestAPI:65 - Response Headers are : Date Sun, 19 Apr 2020 15:07:05 GMT
2020-04-19 20:37:04 INFO  EmployeesRestAPI:65 - Response Headers are : Content-Type application/json; charset=utf-8
2020-04-19 20:37:04 INFO  EmployeesRestAPI:65 - Response Headers are : Transfer-Encoding chunked
2020-04-19 20:37:04 INFO  EmployeesRestAPI:65 - Response Headers are : Connection keep-alive
2020-04-19 20:37:04 INFO  EmployeesRestAPI:65 - Response Headers are : Set-Cookie __cfduid=d48e0666237b39129ff3fa0c7966cdb8e1587308825; expires=Tue, 19-May-20 15:07:05 GMT; path=/; domain=.reqres.in; HttpOnly; SameSite=Lax; Secure
2020-04-19 20:37:04 INFO  EmployeesRestAPI:65 - Response Headers are : X-Powered-By Express
2020-04-19 20:37:04 INFO  EmployeesRestAPI:65 - Response Headers are : Access-Control-Allow-Origin *
2020-04-19 20:37:04 INFO  EmployeesRestAPI:65 - Response Headers are : Etag W/"4dd-IPv5LdOOb6s5S9E3i59wBCJ1k/0"
2020-04-19 20:37:04 INFO  EmployeesRestAPI:65 - Response Headers are : Via 1.1 vegur
2020-04-19 20:37:04 INFO  EmployeesRestAPI:65 - Response Headers are : Cache-Control max-age=14400
2020-04-19 20:37:04 INFO  EmployeesRestAPI:65 - Response Headers are : CF-Cache-Status HIT
2020-04-19 20:37:04 INFO  EmployeesRestAPI:65 - Response Headers are : Age 5347
2020-04-19 20:37:04 INFO  EmployeesRestAPI:65 - Response Headers are : Expect-CT max-age=604800, report-uri="https://report-uri.cloudflare.com/cdn-cgi/beacon/expect-ct"
2020-04-19 20:37:04 INFO  EmployeesRestAPI:65 - Response Headers are : Vary Accept-Encoding
2020-04-19 20:37:04 INFO  EmployeesRestAPI:65 - Response Headers are : Server cloudflare
2020-04-19 20:37:04 INFO  EmployeesRestAPI:65 - Response Headers are : CF-RAY 5867887ffb66004a-LHR
2020-04-19 20:37:04 INFO  EmployeesRestAPI:65 - Response Headers are : Content-Encoding gzip
